veh_id,target_vel_x,target_vel_y,target_acc_x,target_acc_y,ref_heading,yaw_rate
2,0.269744,7.89001,0.070193,0.192,1.6449,0.55423
2,0.276128,7.90386,0.080622,0.20245,1.7003,0.66143
2,0.281831,7.92502,0.091289,0.21134,1.7665,0.76724
2,0.286785,7.95256,0.10206,0.21883,1.8432,0.87094
2,0.291042,7.98345,0.11301,0.22514,1.9303,0.9736
2,0.294524,8.01546,0.12417,0.23043,2.0276,1.0748
2,0.29747,8.04795,0.13478,0.23459,2.1351,1.1684
2,0.301448,8.08064,0.1437,0.239,2.252,1.2468
2,0.308687,8.11282,0.15068,0.24751,2.3766,1.3078
2,0.321006,8.14382,0.15522,0.26318,2.5074,1.3475
2,0.338924,8.1732,0.1569,0.28619,2.6422,1.3601
2,0.361117,8.20071,0.15631,0.31344,2.7782,1.3477
2,0.386084,8.22636,0.15414,0.34135,2.9129,1.3153
2,0.413254,8.25035,0.15065,0.36933,3.0445,1.2651
2,0.442325,8.27283,0.1461,0.39845,3.171,1.2003
2,0.473205,8.29385,0.14096,0.4294,3.291,1.1259
2,0.504083,8.31366,0.13496,0.46201,3.4036,1.0417
2,0.532075,8.33522,0.12593,0.49563,3.5078,0.93454
2,0.555626,8.36457,0.11132,0.52972,3.6012,0.78673
2,0.573044,8.40639,0.089389,0.56398,3.6799,0.58686
2,0.583543,8.46238,0.060366,0.5986,3.7386,0.33953
2,0.588755,8.53075,0.02657,0.63399,3.7725,0.06443
2,0.590118,8.60773,-0.0096079,0.67038,3.779,-0.21987
2,0.588087,8.69122,-0.047177,0.7077,3.757,-0.5072
2,0.583247,8.78036,-0.086102,0.74591,3.7063,-0.79825
2,0.576454,8.87427,-0.12639,0.78505,3.6265,-1.091
2,0.567398,8.97197,-0.16632,0.82476,3.5174,-1.3724
2,0.5533,9.0719,-0.20305,0.8624,3.3801,-1.6261
2,0.53133,9.17225,-0.23508,0.89355,3.2175,-1.8422
2,0.499784,9.27178,-0.26081,0.91444,3.0333,-2.0079
2,0.459655,9.37041,-0.27966,0.92176,2.8325,-2.1167
2,0.414257,9.4687,-0.29332,0.91434,2.6208,-2.1789
2,0.366868,9.56712,-0.30327,0.89442,2.4029,-2.2213
2,0.318899,9.66576,-0.3109,0.86829,2.1808,-2.2425
2,0.270121,9.76465,-0.31671,0.83693,1.9566,-2.2472
2,0.220423,9.86396,-0.32142,0.80104,1.7318,-2.2413
2,0.171452,9.96318,-0.32477,0.76146,1.5077,-2.2244
2,0.125977,10.06,-0.32421,0.71942,1.2853,-2.1822
2,0.0854617,10.1517,-0.31692,0.67644,1.067,-2.0983
2,0.0514179,10.2353,-0.30089,0.6335,0.85721,-1.9616
2,0.0242284,10.3059,-0.27699,0.59059,0.66105,-1.7792
2,0.00211704,10.3594,-0.25429,0.54145,0.48313,-1.607
2,-0.0164143,10.3966,-0.24273,0.51814,0.32243,-1.0834
2,-0.0337226,10.4278,-0.22957,0.49213,0.21409,-1.0137
2,-0.0501769,10.4542,-0.21438,0.4629,0.11272,-0.93341
2,-0.0663943,10.4764,-0.19672,0.42977,0.019378,-0.84066
2,-0.0821356,10.4949,-0.17719,0.39227,-0.064688,-0.74006
3,0.0149292,5.31184,0.011239,0.53775,0.1651,0.040686
3,0.0162218,5.36083,0.013993,0.61573,0.16917,0.060222
3,0.0174498,5.40876,0.017511,0.68585,0.17519,0.084505
3,0.018604,5.45827,0.021321,0.75029,0.18364,0.10911
3,0.0197006,5.5098,0.024944,0.81042,0.19455,0.12998
3,0.0207513,5.56231,0.028228,0.86621,0.20755,0.14637
3,0.0217485,5.61496,0.031271,0.91763,0.22219,0.15965
3,0.0226891,5.66805,0.034088,0.96493,0.23815,0.17027
3,0.0234701,5.7235,0.036674,1.0085,0.25518,0.17848
3,0.0243751,5.78351,0.039051,1.0489,0.27303,0.1845
3,0.0261678,5.84958,0.041266,1.0862,0.29148,0.28135
3,0.0303216,5.98914,0.044871,1.152,0.31961,0.29876
3,0.0359427,6.13486,0.048564,1.2178,0.34949,0.316
3,0.0426462,6.28722,0.052128,1.2821,0.38109,0.33145
3,0.0498502,6.44642,0.055178,1.345,0.41423,0.34286
3,0.0572709,6.61116,0.057398,1.4079,0.44852,0.34816
3,0.0649628,6.78004,0.058723,1.4715,0.48334,0.34722
3,0.0728793,6.95221,0.059315,1.5351,0.51806,0.34152
3,0.080942,7.12721,0.059434,1.5962,0.55221,0.33267
3,0.0891256,7.30475,0.058916,1.6519,0.58548,0.31912
3,0.097462,7.48433,0.057077,1.6998,0.61739,0.29556
3,0.105964,7.66477,0.053134,1.705,0.64694,0.25776
3,0.114577,7.84445,0.047688,1.7002,0.67272,0.20984
3,0.122861,8.0225,0.041063,1.6846,0.6937,0.1548
3,0.130056,8.19981,0.03378,1.6585,0.70918,0.096459
3,0.135547,8.37808,0.026102,1.6241,0.71883,0.037568
3,0.139195,8.5579,0.018014,1.584,0.72259,-0.021644
3,0.141318,8.73819,0.0095782,1.5401,0.72042,-0.081472
3,0.142337,8.91589,0.00088873,1.4935,0.71228,-0.14131
3,0.142206,9.08724,-0.0080108,1.4445,0.69814,-0.20052
3,0.140321,9.24912,-0.017117,1.3938,0.67809,-0.25931
3,0.13659,9.39904,-0.026441,1.3421,0.65216,-0.31836
3,0.131318,9.53524,-0.035937,1.29,0.62033,-0.37713
3,0.124773,9.65647,-0.045149,1.2372,0.58261,-0.43399
3,0.117409,9.76342,-0.053289,1.1817,0.53921,-0.48662
3,0.109475,9.85936,-0.059833,1.1207,0.49055,-0.53283
3,0.10099,9.9481,-0.064805,1.0527,0.43727,-0.57424
3,0.0920356,10.0325,-0.068129,0.97804,0.37984,-0.61071
3,0.0827194,10.1142,-0.069372,0.89983,0.31877,-0.63715
3,0.0731039,10.1938,-0.067873,0.82245,0.25506,-0.6481
3,0.0632277,10.2719,-0.063112,0.74939,0.19025,-0.64038
3,0.053083,10.349,-0.055547,0.68244,0.12621,-0.61679
3,0.0427032,10.4245,-0.045834,0.62227,0.064529,-0.58128
3,0.0325632,10.497,-0.034337,0.56927,0.0064019,-0.53594
3,0.023477,10.5632,-0.021477,0.52299,-0.047192,-0.48223
3,0.0158813,10.6195,-0.0075468,0.48145,-0.095415,-0.42121
3,0.00958448,10.6633,0.0073003,0.4421,-0.13754,-0.35237
3,0.00505968,10.6943,0.022933,0.40299,-0.17277,-0.27366
3,0.00359345,10.7156,0.039195,0.3632,-0.20014,-0.18541
3,0.00646066,10.7322,0.055965,0.3226,-0.21868,-0.089723
3,0.0140974,10.7479,0.073168,0.28128,-0.22765,0.01188
3,0.0254955,10.7639,0.090763,0.23929,-0.22647,0.11854
3,0.03965,10.7798,0.10868,0.19709,-0.21461,0.22894
3,0.0560978,10.795,0.12664,0.15604,-0.19172,0.34328
3,0.0744561,10.8094,0.1442,0.11846,-0.15739,0.46234
3,0.0943817,10.8223,0.16118,0.087379,-0.11116,0.58581
3,0.115591,10.8323,0.17785,0.065488,-0.052575,0.71624
3,0.137901,10.8385,0.19355,0.053387,0.019049,0.84966
3,0.161109,10.8406,0.20684,0.048575,0.10402,0.97413
3,0.185033,10.839,0.2163,0.0467,0.20143,1.0801
3,0.209564,10.8345,0.22143,0.044418,0.30944,1.1647
3,0.234608,10.8275,0.22313,0.040931,0.42591,1.2324
3,0.260065,10.8187,0.22231,0.036849,0.54915,1.2875
3,0.28585,10.809,0.21931,0.032669,0.6779,1.3319
3,0.311867,10.8001,0.2144,0.028467,0.81108,1.3664
3,0.338247,10.7943,0.20786,0.024511,0.94773,1.3895
3,0.365282,10.7943,0.19995,0.021528,1.0867,1.3986
3,0.392162,10.801,0.19088,0.020132,1.2265,1.3908
3,0.417269,10.8127,0.18088,0.020485,1.3656,1.3661
3,0.439065,10.8256,0.17013,0.022415,1.5022,1.3274
3,0.456952,10.8367,0.15873,0.025645,1.635,1.2776
3,0.471763,10.8458,0.14679,0.029941,1.7627,1.2187
3,0.484265,10.8535,0.13442,0.035029,1.8846,1.1521
3,0.494713,10.8603,0.1217,0.04043,1.9998,1.0773
3,0.503264,10.8663,0.10871,0.045377,2.1075,0.99406
3,0.510102,10.8713,0.095401,0.048681,2.2069,0.90425
3,0.515482,10.8754,0.081667,0.049032,2.2974,0.80795
3,0.519656,10.8787,0.067923,0.045939,2.3782,0.70597
3,0.522859,10.8815,0.054986,0.040354,2.4488,0.60424
3,0.525285,10.8839,0.043666,0.03416,2.5092,0.50874
3,0.527029,10.8858,0.034254,0.02876,2.56,0.42215
3,0.528182,10.8874,0.026245,0.024266,2.6023,0.34184
3,0.528899,10.8888,0.019244,0.0202,2.6364,0.26512
3,0.529255,10.8899,0.013222,0.016335,2.663,0.19181
3,0.529287,10.8909,0.0082069,0.012843,2.6821,0.12233
3,0.52905,10.8917,0.0041701,0.009953,2.6944,0.058445
3,0.528617,10.8923,0.00098198,0.0076942,2.7002,0.0017383
3,0.528008,10.8929,-0.0015107,0.0060099,2.7004,-0.046782
3,0.527242,10.8934,-0.0034873,0.0048073,2.6957,-0.087291
3,0.526397,10.8939,-0.0050961,0.0039045,2.687,-0.12136
3,0.525461,10.8942,-0.0063744,0.0031511,2.6748,-0.14861
3,0.524253,10.8943,-0.0073464,0.0025147,2.66,-0.16791
3,0.522753,10.8939,-0.008111,0.0019882,2.6432,-0.17778
3,0.521157,10.893,-0.0087106,0.0015461,2.6254,-0.17616
3,0.519678,10.892,-0.0091474,0.0011672,2.6078,-0.16376
3,0.518442,10.8912,-0.009443,0.00085368,2.5914,-0.14435
3,0.517446,10.8907,-0.0096546,0.00059435,2.577,-0.11946
3,0.516635,10.8908,-0.0097835,0.00037323,2.565,-0.086849
3,0.515885,10.8911,-0.0098244,0.00018373,2.5564,-0.047726
3,0.515093,10.8917,-0.0098319,6.29E-07,2.5516,-0.0053895
3,0.51428,10.8921,-0.0098052,-0.00014426,2.5511,0.037333
3,0.513489,10.8924,-0.0096384,-0.0001325,2.5548,0.079537
3,0.512677,10.8927,-0.0093161,0.0001273,2.5627,0.12152
3,0.511834,10.893,-0.0089573,0.00058572,2.5749,0.16148
3,0.510992,10.8932,-0.0086671,0.0011426,2.591,0.19796
3,0.510164,10.8934,-0.0084862,0.0017811,2.6108,0.23116
3,0.509307,10.8935,-0.0083498,0.002296,2.6339,0.26213
3,0.508441,10.8937,-0.0083158,0.0018863,2.6602,0.29127
3,0.507593,10.8938,-0.0087419,-0.00075602,2.6893,0.31768
3,0.506733,10.8939,-0.010213,-0.0069168,2.7211,0.33883
3,0.505851,10.894,-0.013352,-0.01691,2.7549,0.34878
3,0.504976,10.894,-0.018291,-0.029711,2.7898,0.34319
3,0.504121,10.8941,-0.024621,-0.043894,2.8241,0.32086
3,0.503242,10.8942,-0.03201,-0.058951,2.8562,0.28054
3,0.502344,10.8943,-0.040301,-0.0755,2.8843,0.22395
3,0.50147,10.8948,-0.049345,-0.094225,2.9067,0.15457
3,0.500746,10.8953,-0.058985,-0.11509,2.9221,0.07414
3,0.500003,10.8945,-0.069125,-0.13767,2.9295,-0.01724
3,0.498401,10.8896,-0.079705,-0.16199,2.9278,-0.11764
3,0.494667,10.8778,-0.09063,-0.18852,2.9161,-0.22453
3,0.487577,10.8583,-0.10181,-0.21761,2.8936,-0.33564
3,0.476907,10.833,-0.11323,-0.2492,2.86,-0.44798
3,0.463434,10.805,-0.12486,-0.2833,2.8152,-0.55918
3,0.447814,10.7751,-0.13662,-0.32025,2.7593,-0.66626
3,0.43039,10.7422,-0.1485,-0.36043,2.6927,-0.76768
3,0.411474,10.7049,-0.16052,-0.40362,2.6159,-0.86488
3,0.391337,10.6633,-0.17276,-0.4484,2.5294,-0.96001
3,0.370191,10.6183,-0.18507,-0.49217,2.4334,-1.0533
3,0.348182,10.5698,-0.19654,-0.53173,2.3281,-1.1412
3,0.325474,10.5168,-0.20586,-0.5642,2.214,-1.217
3,0.302226,10.4587,-0.20972,-0.57447,2.0923,-1.2615
3,0.278518,10.3956,-0.21058,-0.58086,1.9661,-1.2863
3,0.254404,10.3275,-0.20906,-0.58638,1.8375,-1.2935
3,0.229994,10.2537,-0.20574,-0.59227,1.7082,-1.285
3,0.205338,10.1734,-0.20088,-0.59737,1.5797,-1.2628
3,0.180439,10.0875,-0.19473,-0.6002,1.4534,-1.2291
3,0.155222,9.99854,-0.1875,-0.60084,1.3305,-1.1853
3,0.129871,9.9102,-0.17937,-0.6004,1.2119,-1.1328
3,0.10532,9.82617,-0.17046,-0.59903,1.0987,-1.073
3,0.0829427,9.74943,-0.1591,-0.57254,0.99136,-0.99732
3,0.0681384,9.70935,-0.15524,-0.5721,0.89163,-0.63453
3,0.0557547,9.6713,-0.1507,-0.56883,0.82818,-0.61487
3,0.0453048,9.6322,-0.14538,-0.56223,0.76669,-0.59142
3,0.0363316,9.59054,-0.1392,-0.55122,0.70755,-0.56525
3,0.0286352,9.54745,-0.13205,-0.53446,0.65102,-0.53668
3,0.0220128,9.50452,-0.12369,-0.51126,0.59735,-0.50396
3,0.0163281,9.46167,-0.11381,-0.48215,0.54696,-0.46417
3,0.0114495,9.41752,-0.10217,-0.4487,0.50054,-0.41487
3,0.00726632,9.37175,-0.08914,-0.41311,0.45905,-0.3567
3,0.00726632,9.37175,-0.08914,-0.41311,0.42338,-0.3567
4,-0.0140196,9.07079,0.099943,0.30217,-0.26019,0.46694
4,-0.006636,9.08136,0.10215,0.30408,-0.2135,0.48169
4,-0.000146056,9.08967,0.10234,0.31397,-0.16533,0.48049
4,0.00548613,9.09618,0.1004,0.33203,-0.11728,0.46469
4,0.0106588,9.10337,0.097109,0.35741,-0.070813,0.441
4,0.0164121,9.11497,0.093602,0.38851,-0.026713,0.41748
4,0.0234092,9.1342,0.090794,0.42339,0.015034,0.40069
4,0.0317116,9.16372,0.088635,0.46021,0.055103,0.39056
4,0.0410807,9.20562,0.086362,0.4976,0.094159,0.38205
4,0.0509769,9.25995,0.083791,0.53531,0.13236,0.3738
4,0.0611775,9.32458,0.081019,0.57448,0.16974,0.36588
4,0.0717089,9.39742,0.078034,0.61677,0.20633,0.35773
4,0.082514,9.47734,0.074822,0.66365,0.2421,0.34923
4,0.0933876,9.5636,0.071631,0.71545,0.27703,0.34076
4,0.104173,9.65524,0.06834,0.76946,0.3111,0.33599
4,0.114859,9.75075,0.064163,0.82144,0.3447,0.3387
4,0.125029,9.84792,0.058279,0.86803,0.37857,0.34851
4,0.133837,9.94417,0.050036,0.90705,0.41342,0.36674
4,0.140557,10.0377,0.039235,0.93736,0.4501,0.39284
4,0.14513,10.1286,0.026035,0.95971,0.48938,0.42589
4,0.148018,10.2197,0.010317,0.97631,0.53197,0.46906
4,0.149433,10.3149,-0.0077592,0.98867,0.57888,0.51875
4,0.149498,10.417,-0.02759,0.99732,0.63075,0.56772
4,0.148749,10.5271,-0.049069,1.0026,0.68752,0.60593
4,0.147339,10.6423,-0.072728,1.0054,0.74812,0.6283
4,0.144739,10.7579,-0.09904,1.0068,0.81095,0.64077
4,0.139968,10.8703,-0.12798,1.0087,0.87502,0.64145
4,0.131783,10.9778,-0.15885,1.0138,0.93917,0.62876
4,0.11955,11.0803,-0.19036,1.0253,1.002,0.60502
4,0.103046,11.1794,-0.22184,1.0441,1.0625,0.57329
4,0.0818122,11.2772,-0.25343,1.0683,1.1199,0.53975
4,0.0561906,11.3748,-0.28499,1.0948,1.1738,0.51026
4,0.0273344,11.472,-0.31637,1.1202,1.2249,0.48694
4,-0.00475056,11.5688,-0.34785,1.1423,1.2736,0.46859
4,-0.0412834,11.6659,-0.37955,1.1618,1.3204,0.44565
